product_id,product_name,category,subcategory,price,cost,margin,rating,stock
1602,P-01602,Electronics,Phones,4.42,3.01,0.319,3.67,984
1603,P-01603,Home,Furniture,40.38,16.91,0.581,2.61,339
1604,P-01604,Home,Decor,121.33,51.78,0.573,2.84,894
1605,P-01605,Sports,Outdoor,32.91,17.94,0.455,3.66,1542
1606,P-01606,Outdoors,Gardening,78.39,36.03,0.54,2.55,377
1607,P-01607,Electronics,Computers,92.43,63.16,0.317,3.38,1108
1608,P-01608,Sports,TeamSport,24.01,11.1,0.538,2.64,630
1609,P-01609,Outdoors,Camping,22.04,12.71,0.423,3.07,1786
1610,P-01610,Beauty,Hair,104.0,43.53,0.581,3.53,1774
1611,P-01611,Home,Furniture,16.32,10.0,0.387,3.0,1430
1612,P-01612,Beauty,Hair,100.99,66.34,0.343,3.71,1304
1613,P-01613,Outdoors,Boating,13.74,5.95,0.567,3.23,1273
1614,P-01614,Home,Kitchen,43.63,22.89,0.475,3.48,9
1615,P-01615,Books,Fiction,18.09,10.12,0.441,3.95,1634
1616,P-01616,Sports,Outdoor,106.31,73.12,0.312,3.78,1204
1617,P-01617,Apparel,Women,11.17,4.51,0.596,4.69,782
1618,P-01618,Beauty,Makeup,81.1,45.28,0.442,4.86,165
1619,P-01619,Toys,Indoor,12.55,8.15,0.351,2.77,1307
1620,P-01620,Beauty,Makeup,87.65,36.31,0.586,3.56,878
1621,P-01621,Electronics,Accessories,139.65,105.13,0.247,3.57,507
1622,P-01622,Apparel,Women,73.95,50.64,0.315,3.04,1202
1623,P-01623,Toys,Outdoor,50.71,38.98,0.231,4.93,431
1624,P-01624,Beauty,Makeup,4.48,2.06,0.54,3.64,1528
1625,P-01625,Home,Kitchen,33.45,26.12,0.219,4.42,247
1626,P-01626,Outdoors,Boating,284.7,129.38,0.546,3.64,1917
1627,P-01627,Electronics,Computers,11.7,5.27,0.55,4.66,1226
1628,P-01628,Beauty,Makeup,60.53,33.62,0.445,4.59,1651
1629,P-01629,Home,Kitchen,69.42,44.34,0.361,2.7,359
1630,P-01630,Beauty,Skin,246.8,127.96,0.482,4.31,1844
1631,P-01631,Sports,Fitness,150.83,91.11,0.396,3.09,1985
1632,P-01632,Apparel,Men,35.59,16.06,0.549,2.59,390
1633,P-01633,Home,Kitchen,34.23,25.9,0.243,3.82,1135
1634,P-01634,Books,Nonfiction,8.16,5.73,0.298,4.68,1494
1635,P-01635,Home,Furniture,27.79,22.12,0.204,4.82,1409
1636,P-01636,Sports,Outdoor,143.88,99.53,0.308,4.56,742
1637,P-01637,Outdoors,Gardening,14.91,8.16,0.453,2.62,1211
1638,P-01638,Outdoors,Gardening,8.62,5.02,0.418,4.83,257
1639,P-01639,Electronics,Phones,27.78,21.08,0.241,3.0,877
1640,P-01640,Electronics,Accessories,44.68,21.07,0.528,2.84,305
1641,P-01641,Apparel,Women,7.93,5.4,0.319,2.94,489
1642,P-01642,Books,Education,117.27,48.07,0.59,3.15,912
1643,P-01643,Sports,Outdoor,73.55,37.13,0.495,4.86,1504
1644,P-01644,Apparel,Men,32.46,23.29,0.283,4.71,701
1645,P-01645,Sports,Outdoor,101.42,80.04,0.211,3.52,982
1646,P-01646,Sports,TeamSport,23.05,15.87,0.311,3.22,201
1647,P-01647,Home,Kitchen,19.81,9.57,0.517,3.62,1499
1648,P-01648,Beauty,Skin,12.72,5.65,0.556,4.49,689
1649,P-01649,Toys,Indoor,31.7,14.31,0.549,2.99,121
1650,P-01650,Outdoors,Gardening,128.55,91.95,0.285,3.29,449
1651,P-01651,Toys,Outdoor,25.53,14.3,0.44,3.02,272
1652,P-01652,Home,Decor,129.3,56.17,0.566,2.73,41
1653,P-01653,Sports,TeamSport,20.61,15.21,0.262,4.97,1073
1654,P-01654,Beauty,Hair,10.25,7.46,0.272,3.18,693
1655,P-01655,Home,Kitchen,11.66,7.7,0.34,4.96,119
1656,P-01656,Home,Kitchen,26.29,15.69,0.403,2.53,131
1657,P-01657,Toys,Indoor,5.25,2.95,0.438,4.32,323
1658,P-01658,Apparel,Men,35.8,23.68,0.339,3.76,1441
1659,P-01659,Beauty,Skin,20.03,10.52,0.475,2.96,232
1660,P-01660,Apparel,Women,42.21,18.34,0.566,3.44,491
1661,P-01661,Sports,TeamSport,145.68,70.25,0.518,3.95,1852
1662,P-01662,Electronics,Phones,18.54,9.72,0.476,4.26,1956
1663,P-01663,Outdoors,Boating,6.44,3.98,0.382,4.33,1617
1664,P-01664,Beauty,Skin,4.13,1.88,0.545,3.38,1350
1665,P-01665,Beauty,Skin,24.32,15.9,0.346,3.15,503
1666,P-01666,Home,Kitchen,55.41,23.93,0.568,3.26,1538
1667,P-01667,Electronics,Audio,15.02,8.06,0.463,2.86,1808
1668,P-01668,Toys,Outdoor,28.6,22.24,0.222,3.48,905
1669,P-01669,Books,Nonfiction,25.46,16.27,0.361,4.07,1937
1670,P-01670,Toys,Educational,139.31,107.21,0.23,2.55,1295
1671,P-01671,Sports,Fitness,34.7,17.98,0.482,4.2,1068
1672,P-01672,Sports,Fitness,5.49,3.71,0.324,2.58,1823
1673,P-01673,Home,Furniture,14.38,5.82,0.595,3.89,101
1674,P-01674,Sports,Fitness,14.3,8.88,0.379,3.63,740
1675,P-01675,Outdoors,Gardening,11.04,7.95,0.28,3.94,1808
1676,P-01676,Toys,Outdoor,13.6,10.66,0.216,4.68,1122
1677,P-01677,Apparel,Women,39.92,17.64,0.558,2.99,1118
1678,P-01678,Home,Decor,13.1,5.44,0.585,2.64,1374
1679,P-01679,Electronics,Phones,16.52,8.46,0.488,3.9,333
1680,P-01680,Apparel,Kids,10.06,6.07,0.397,4.3,857
1681,P-01681,Electronics,Phones,71.45,43.55,0.39,4.93,1957
1682,P-01682,Apparel,Kids,56.73,29.48,0.48,2.95,1087
1683,P-01683,Toys,Indoor,162.86,80.35,0.507,4.41,537
1684,P-01684,Sports,Outdoor,15.41,7.26,0.529,3.61,1765
1685,P-01685,Toys,Indoor,60.76,28.1,0.538,4.53,1581
1686,P-01686,Sports,Fitness,17.7,8.11,0.542,4.85,862
1687,P-01687,Apparel,Men,23.62,12.59,0.467,4.08,894
1688,P-01688,Sports,TeamSport,257.53,115.29,0.552,3.05,212
1689,P-01689,Sports,TeamSport,47.78,29.6,0.38,4.26,1263
1690,P-01690,Outdoors,Boating,5.81,2.83,0.513,3.27,1748
1691,P-01691,Sports,Fitness,122.19,81.92,0.33,3.3,1591
1692,P-01692,Beauty,Skin,30.17,21.13,0.3,3.29,1958
1693,P-01693,Apparel,Men,39.13,30.08,0.231,2.7,1872
1694,P-01694,Sports,Outdoor,49.07,27.3,0.444,4.71,211
1695,P-01695,Toys,Educational,39.67,19.91,0.498,3.51,1250
1696,P-01696,Beauty,Skin,7.11,4.15,0.416,4.48,1506
1697,P-01697,Apparel,Women,212.6,111.6,0.475,3.92,70
1698,P-01698,Apparel,Kids,39.61,31.42,0.207,4.17,918
1699,P-01699,Apparel,Kids,31.71,21.53,0.321,2.94,521
1700,P-01700,Home,Kitchen,41.11,21.8,0.47,2.87,130
1701,P-01701,Home,Furniture,27.49,21.75,0.209,3.08,686
1702,P-01702,Sports,TeamSport,59.45,45.14,0.241,3.08,1251
1703,P-01703,Beauty,Hair,101.54,60.63,0.403,3.42,809
1704,P-01704,Apparel,Kids,31.43,19.26,0.387,3.55,969
1705,P-01705,Outdoors,Camping,29.3,20.09,0.314,3.21,107
1706,P-01706,Electronics,Computers,12.49,9.28,0.257,4.3,1162
1707,P-01707,Beauty,Makeup,6.66,5.04,0.243,3.1,587
1708,P-01708,Books,Nonfiction,62.62,35.7,0.43,3.57,1509
1709,P-01709,Books,Education,117.9,74.29,0.37,4.79,232
1710,P-01710,Home,Decor,74.0,32.59,0.56,3.74,1399
1711,P-01711,Apparel,Men,32.63,25.44,0.22,4.95,1086
1712,P-01712,Sports,Fitness,35.43,21.19,0.402,3.1,1757
1713,P-01713,Toys,Outdoor,4.57,2.21,0.516,4.61,649
1714,P-01714,Apparel,Women,48.79,24.24,0.503,4.59,289
1715,P-01715,Books,Nonfiction,121.27,84.62,0.302,2.72,1245
1716,P-01716,Home,Furniture,41.33,30.3,0.267,2.99,125
1717,P-01717,Home,Furniture,72.61,40.46,0.443,3.74,1571
1718,P-01718,Sports,TeamSport,155.08,123.78,0.202,4.77,1119
1719,P-01719,Toys,Educational,41.11,17.83,0.566,3.09,1466
1720,P-01720,Electronics,Audio,10.8,4.86,0.55,4.25,1497
1721,P-01721,Electronics,Computers,8.55,3.76,0.56,3.87,1588
1722,P-01722,Books,Nonfiction,41.0,32.72,0.202,2.69,384
1723,P-01723,Apparel,Women,55.23,26.07,0.528,3.18,1069
1724,P-01724,Beauty,Hair,67.9,48.06,0.292,3.12,524
1725,P-01725,Beauty,Skin,34.69,16.62,0.521,3.75,276
1726,P-01726,Sports,TeamSport,28.84,13.47,0.533,3.19,1204
1727,P-01727,Home,Decor,9.75,4.57,0.531,3.02,239
1728,P-01728,Home,Kitchen,353.85,225.22,0.364,4.03,140
1729,P-01729,Electronics,Phones,16.26,11.05,0.32,3.1,874
1730,P-01730,Outdoors,Gardening,153.54,110.31,0.282,2.61,1523
1731,P-01731,Toys,Indoor,37.19,17.95,0.517,3.46,438
1732,P-01732,Home,Kitchen,6.74,5.29,0.215,4.48,1910
1733,P-01733,Home,Furniture,33.94,16.26,0.521,2.89,1845
1734,P-01734,Outdoors,Boating,108.3,51.82,0.522,4.3,797
1735,P-01735,Home,Kitchen,37.58,25.41,0.324,4.12,137
1736,P-01736,Beauty,Hair,49.75,38.51,0.226,4.94,4
1737,P-01737,Sports,Fitness,30.6,15.09,0.507,3.38,1963
1738,P-01738,Apparel,Women,5.34,4.0,0.251,3.09,600
1739,P-01739,Home,Furniture,36.36,19.1,0.475,3.32,886
1740,P-01740,Apparel,Women,35.4,27.18,0.232,4.15,1202
1741,P-01741,Apparel,Men,18.64,12.92,0.307,3.98,1939
1742,P-01742,Electronics,Computers,45.57,35.96,0.211,3.71,1391
1743,P-01743,Books,Fiction,140.58,60.89,0.567,2.84,1611
1744,P-01744,Apparel,Women,59.01,38.48,0.348,3.79,1109
1745,P-01745,Electronics,Phones,18.37,9.23,0.498,3.45,1788
1746,P-01746,Sports,TeamSport,33.44,21.63,0.353,3.7,900
1747,P-01747,Electronics,Computers,39.93,22.93,0.426,4.85,1974
1748,P-01748,Sports,TeamSport,41.69,19.46,0.533,3.07,1585
1749,P-01749,Home,Kitchen,23.51,13.14,0.441,3.84,1292
1750,P-01750,Books,Fiction,21.09,8.62,0.591,4.01,313
1751,P-01751,Books,Nonfiction,50.05,39.36,0.214,4.91,789
1752,P-01752,Outdoors,Boating,34.05,22.46,0.34,3.45,196
1753,P-01753,Outdoors,Camping,114.97,88.53,0.23,3.31,1927
1754,P-01754,Sports,TeamSport,32.56,15.62,0.52,4.05,1306
1755,P-01755,Electronics,Audio,66.23,48.26,0.271,3.51,1009
1756,P-01756,Sports,Outdoor,53.7,21.76,0.595,3.21,491
1757,P-01757,Outdoors,Gardening,11.09,8.05,0.274,3.74,996
1758,P-01758,Sports,Outdoor,45.91,35.76,0.221,3.85,79
1759,P-01759,Outdoors,Gardening,56.33,42.16,0.252,3.83,12
1760,P-01760,Outdoors,Gardening,78.67,42.12,0.465,4.14,549
1761,P-01761,Beauty,Makeup,114.19,53.47,0.532,3.08,1803
1762,P-01762,Books,Nonfiction,73.81,56.9,0.229,3.01,706
1763,P-01763,Books,Nonfiction,41.79,18.64,0.554,2.61,220
1764,P-01764,Apparel,Men,36.92,29.3,0.206,4.77,642
1765,P-01765,Sports,TeamSport,135.86,70.56,0.481,3.82,1499
1766,P-01766,Toys,Educational,38.51,19.48,0.494,3.63,1467
1767,P-01767,Toys,Indoor,167.71,117.96,0.297,2.7,1022
1768,P-01768,Toys,Outdoor,10.29,5.73,0.443,4.68,822
1769,P-01769,Toys,Indoor,60.28,43.32,0.281,4.55,562
1770,P-01770,Outdoors,Camping,88.35,38.52,0.564,4.64,552
1771,P-01771,Electronics,Audio,26.49,18.51,0.301,4.46,1946
1772,P-01772,Home,Decor,54.16,25.87,0.522,3.7,1477
1773,P-01773,Sports,Fitness,21.12,14.35,0.321,4.53,1832
1774,P-01774,Outdoors,Camping,42.1,29.85,0.291,3.23,418
1775,P-01775,Electronics,Accessories,35.92,21.39,0.405,4.03,975
1776,P-01776,Home,Furniture,13.19,7.5,0.431,4.51,569
1777,P-01777,Outdoors,Boating,147.35,114.24,0.225,3.19,1860
1778,P-01778,Beauty,Hair,25.86,14.76,0.429,4.77,1920
1779,P-01779,Toys,Outdoor,33.14,21.51,0.351,3.72,354
1780,P-01780,Outdoors,Gardening,23.7,13.92,0.413,4.61,1600
1781,P-01781,Beauty,Hair,29.09,15.68,0.461,3.12,25
1782,P-01782,Beauty,Makeup,42.71,24.12,0.435,2.72,1000
1783,P-01783,Home,Decor,49.24,34.02,0.309,3.89,1326
1784,P-01784,Beauty,Skin,10.18,4.85,0.524,2.66,1473
1785,P-01785,Electronics,Computers,32.64,22.14,0.322,3.1,1282
1786,P-01786,Beauty,Skin,9.1,4.25,0.533,2.75,81
1787,P-01787,Books,Nonfiction,32.11,16.93,0.473,2.53,649
1788,P-01788,Beauty,Skin,63.92,37.71,0.41,3.79,1636
1789,P-01789,Apparel,Women,52.86,24.92,0.529,4.37,39
1790,P-01790,Sports,TeamSport,28.13,20.07,0.287,4.48,1
1791,P-01791,Apparel,Women,108.35,64.62,0.404,4.74,263
1792,P-01792,Books,Education,340.47,147.21,0.568,3.74,619
1793,P-01793,Home,Furniture,21.84,10.0,0.542,3.01,844
1794,P-01794,Beauty,Makeup,29.35,14.72,0.498,4.08,838
1795,P-01795,Home,Kitchen,6.14,3.04,0.505,4.04,1049
1796,P-01796,Books,Fiction,20.55,16.11,0.216,3.15,549
1797,P-01797,Home,Kitchen,232.26,107.53,0.537,4.22,1976
1798,P-01798,Outdoors,Camping,15.12,10.99,0.273,4.74,855
1799,P-01799,Toys,Educational,15.66,10.49,0.33,4.23,277
1800,P-01800,Home,Decor,73.9,37.06,0.499,4.18,529
1801,P-01801,Apparel,Women,23.84,12.48,0.477,2.65,586
1802,P-01802,Beauty,Skin,7.2,5.1,0.292,4.47,481
1803,P-01803,Apparel,Kids,155.21,78.59,0.494,4.65,1416
1804,P-01804,Apparel,Women,49.71,24.73,0.503,3.88,1654
1805,P-01805,Sports,Fitness,64.75,41.62,0.357,4.32,1979
1806,P-01806,Sports,Fitness,12.72,6.4,0.497,3.33,1997
1807,P-01807,Sports,Outdoor,13.76,9.53,0.307,3.13,1010
1808,P-01808,Toys,Indoor,142.63,70.75,0.504,3.08,1704
1809,P-01809,Electronics,Phones,6.48,4.86,0.25,3.45,1397
1810,P-01810,Sports,Outdoor,30.36,16.58,0.454,3.49,1180
1811,P-01811,Apparel,Men,4.3,3.12,0.274,2.84,1479
1812,P-01812,Electronics,Accessories,108.21,85.27,0.212,2.54,1943
1813,P-01813,Apparel,Kids,41.04,25.79,0.372,4.62,1969
1814,P-01814,Sports,Outdoor,63.68,40.33,0.367,3.89,614
1815,P-01815,Beauty,Hair,87.86,51.96,0.409,4.93,1198
1816,P-01816,Electronics,Accessories,14.26,7.4,0.481,3.96,1230
1817,P-01817,Sports,Fitness,21.81,9.36,0.571,2.94,1371
1818,P-01818,Sports,TeamSport,173.85,109.67,0.369,2.5,1309
1819,P-01819,Outdoors,Gardening,14.79,10.56,0.286,4.31,1407
1820,P-01820,Outdoors,Camping,31.93,14.51,0.546,3.08,130
1821,P-01821,Beauty,Makeup,62.36,37.65,0.396,4.97,1897
1822,P-01822,Sports,Fitness,87.41,52.59,0.398,2.74,1657
1823,P-01823,Sports,Fitness,148.55,109.59,0.262,4.16,743
1824,P-01824,Outdoors,Camping,130.88,93.49,0.286,3.55,1059
1825,P-01825,Apparel,Kids,114.02,50.68,0.556,3.73,872
1826,P-01826,Apparel,Men,26.54,14.89,0.439,3.02,112
1827,P-01827,Home,Decor,44.81,29.88,0.333,4.21,1875
1828,P-01828,Electronics,Audio,40.48,17.66,0.564,4.33,1036
1829,P-01829,Outdoors,Boating,39.99,31.25,0.219,5.0,1268
1830,P-01830,Electronics,Accessories,47.87,28.0,0.415,3.2,1505
1831,P-01831,Electronics,Computers,29.54,18.86,0.362,3.99,81
1832,P-01832,Outdoors,Camping,23.34,9.81,0.58,4.95,571
1833,P-01833,Beauty,Skin,19.06,13.05,0.315,4.91,1758
1834,P-01834,Electronics,Computers,34.64,20.28,0.415,2.69,232
1835,P-01835,Electronics,Audio,31.19,23.58,0.244,4.29,1276
1836,P-01836,Sports,TeamSport,47.35,22.64,0.522,4.06,932
1837,P-01837,Home,Kitchen,13.67,7.81,0.429,3.39,745
1838,P-01838,Books,Nonfiction,104.96,58.66,0.441,2.75,834
1839,P-01839,Apparel,Men,8.99,5.32,0.408,4.5,1324
1840,P-01840,Apparel,Kids,60.17,27.87,0.537,4.3,887
1841,P-01841,Apparel,Women,71.57,41.86,0.415,2.58,1953
1842,P-01842,Toys,Indoor,59.21,41.89,0.293,4.42,1907
1843,P-01843,Electronics,Phones,35.49,21.58,0.392,3.63,534
1844,P-01844,Home,Kitchen,22.68,9.95,0.561,2.75,1140
1845,P-01845,Toys,Outdoor,46.29,35.02,0.243,3.11,317
1846,P-01846,Sports,Fitness,36.38,28.85,0.207,2.71,75
1847,P-01847,Outdoors,Camping,16.98,11.98,0.294,3.27,1411
1848,P-01848,Apparel,Men,24.48,15.83,0.353,3.38,1251
1849,P-01849,Beauty,Hair,57.55,37.86,0.342,4.42,1703
1850,P-01850,Toys,Outdoor,29.25,12.89,0.559,3.77,1369
1851,P-01851,Outdoors,Camping,72.63,58.09,0.2,4.1,387
1852,P-01852,Home,Kitchen,85.91,64.61,0.248,3.14,382
1853,P-01853,Books,Fiction,50.67,27.73,0.453,3.66,375
1854,P-01854,Home,Decor,29.03,22.03,0.241,2.51,10
1855,P-01855,Toys,Educational,13.49,8.11,0.399,3.73,704
1856,P-01856,Outdoors,Camping,114.34,57.38,0.498,3.01,142
1857,P-01857,Apparel,Men,8.09,3.4,0.58,3.15,903
1858,P-01858,Beauty,Skin,29.97,15.26,0.491,4.08,857
1859,P-01859,Electronics,Accessories,38.21,21.77,0.43,3.77,753
1860,P-01860,Apparel,Women,43.31,24.88,0.426,3.46,1518
1861,P-01861,Toys,Educational,74.77,52.96,0.292,2.96,1332
1862,P-01862,Toys,Educational,11.34,6.26,0.448,3.74,460
1863,P-01863,Books,Fiction,6.23,4.8,0.23,2.58,399
1864,P-01864,Electronics,Phones,47.08,29.5,0.373,3.97,951
1865,P-01865,Apparel,Men,27.37,16.78,0.387,3.77,102
1866,P-01866,Books,Education,20.5,16.39,0.2,4.29,1255
1867,P-01867,Home,Decor,25.19,13.25,0.474,4.81,891
1868,P-01868,Apparel,Men,75.93,59.2,0.22,3.02,864
1869,P-01869,Electronics,Accessories,8.81,6.08,0.31,3.16,1047
1870,P-01870,Books,Fiction,8.64,5.18,0.4,2.63,518
1871,P-01871,Sports,TeamSport,62.33,45.26,0.274,3.6,35
1872,P-01872,Electronics,Phones,48.05,24.03,0.5,2.78,1055
1873,P-01873,Toys,Indoor,18.48,10.52,0.431,2.54,416
1874,P-01874,Outdoors,Boating,54.33,32.46,0.403,2.98,235
1875,P-01875,Home,Decor,26.86,16.54,0.384,3.81,271
1876,P-01876,Beauty,Skin,24.0,10.39,0.567,4.19,31
1877,P-01877,Outdoors,Boating,11.65,6.94,0.404,4.85,1335
1878,P-01878,Apparel,Kids,41.33,28.9,0.301,3.48,1584
1879,P-01879,Home,Furniture,164.38,105.9,0.356,2.89,980
1880,P-01880,Outdoors,Boating,149.06,86.34,0.421,3.14,1399
1881,P-01881,Sports,Fitness,90.22,65.6,0.273,3.95,157
1882,P-01882,Electronics,Audio,49.61,20.61,0.585,3.3,1783
1883,P-01883,Sports,TeamSport,22.45,9.8,0.563,4.23,370
1884,P-01884,Beauty,Makeup,198.1,112.36,0.433,3.4,114
1885,P-01885,Sports,Fitness,35.38,17.58,0.503,3.36,661
1886,P-01886,Electronics,Accessories,40.19,19.79,0.508,2.96,997
1887,P-01887,Apparel,Men,78.74,32.83,0.583,2.8,1470
1888,P-01888,Apparel,Kids,97.22,44.26,0.545,4.09,1529
1889,P-01889,Outdoors,Camping,27.94,21.3,0.238,3.87,1109
1890,P-01890,Sports,Fitness,18.96,8.41,0.556,4.06,937
1891,P-01891,Books,Fiction,15.32,7.73,0.495,4.84,543
1892,P-01892,Electronics,Computers,21.53,17.04,0.209,3.58,1006
1893,P-01893,Outdoors,Camping,25.54,15.89,0.378,3.33,533
1894,P-01894,Electronics,Audio,20.42,15.13,0.259,3.07,1501
1895,P-01895,Outdoors,Camping,19.1,9.84,0.485,3.06,1534
1896,P-01896,Electronics,Audio,31.04,20.92,0.326,2.66,1788
1897,P-01897,Outdoors,Gardening,26.17,17.08,0.347,4.2,558
1898,P-01898,Electronics,Phones,43.79,32.97,0.247,3.52,1727
1899,P-01899,Outdoors,Camping,15.12,7.1,0.53,2.84,655
1900,P-01900,Beauty,Makeup,8.38,5.14,0.387,3.9,330
1901,P-01901,Books,Education,21.52,16.74,0.222,4.14,1452
1902,P-01902,Home,Decor,87.99,44.45,0.495,4.26,1088
1903,P-01903,Electronics,Phones,95.98,66.9,0.303,4.69,895
1904,P-01904,Electronics,Audio,175.38,115.16,0.343,4.0,877
1905,P-01905,Apparel,Kids,24.2,15.2,0.372,4.95,927
1906,P-01906,Outdoors,Camping,20.69,13.47,0.349,2.8,1079
1907,P-01907,Home,Decor,12.92,8.07,0.375,3.51,895
1908,P-01908,Home,Furniture,103.93,62.39,0.4,3.69,1499
1909,P-01909,Outdoors,Gardening,88.42,67.97,0.231,4.87,1142
1910,P-01910,Toys,Educational,206.9,148.47,0.282,3.34,98
1911,P-01911,Outdoors,Boating,115.67,88.75,0.233,3.03,968
1912,P-01912,Apparel,Kids,23.63,13.61,0.424,3.39,412
1913,P-01913,Home,Decor,40.66,22.38,0.45,4.07,1718
1914,P-01914,Electronics,Computers,12.64,5.72,0.547,4.79,19
1915,P-01915,Electronics,Audio,28.21,14.21,0.496,3.48,96
1916,P-01916,Apparel,Men,33.66,23.22,0.31,4.03,1186
1917,P-01917,Toys,Educational,42.92,30.56,0.288,2.55,229
1918,P-01918,Beauty,Hair,90.66,48.71,0.463,4.53,1447
1919,P-01919,Electronics,Phones,111.41,44.8,0.598,4.55,1765
1920,P-01920,Outdoors,Boating,65.65,51.88,0.21,3.77,1035
1921,P-01921,Apparel,Kids,7.27,5.68,0.219,3.28,920
1922,P-01922,Outdoors,Camping,64.59,34.85,0.46,3.85,1778
1923,P-01923,Toys,Educational,31.13,12.73,0.591,2.9,485
1924,P-01924,Sports,Fitness,63.98,46.1,0.279,4.12,1938
1925,P-01925,Sports,Outdoor,5.31,3.62,0.318,3.12,507
1926,P-01926,Outdoors,Boating,49.62,38.11,0.232,4.65,1229
1927,P-01927,Home,Decor,169.98,80.93,0.524,4.5,86
1928,P-01928,Electronics,Phones,23.3,17.21,0.261,2.62,1269
1929,P-01929,Home,Kitchen,3.79,2.11,0.443,3.44,49
1930,P-01930,Toys,Outdoor,68.16,40.15,0.411,4.61,1936
1931,P-01931,Home,Decor,12.63,7.64,0.395,3.03,838
1932,P-01932,Outdoors,Boating,54.5,28.34,0.48,4.46,1246
1933,P-01933,Home,Decor,34.89,23.0,0.341,3.4,1742
1934,P-01934,Apparel,Kids,107.22,44.02,0.589,4.84,899
1935,P-01935,Beauty,Hair,35.24,27.07,0.232,3.71,564
1936,P-01936,Electronics,Phones,18.66,9.1,0.512,2.61,516
1937,P-01937,Electronics,Phones,79.7,51.18,0.358,3.19,1751
1938,P-01938,Outdoors,Gardening,44.35,27.83,0.372,3.01,288
1939,P-01939,Beauty,Hair,33.47,26.02,0.223,3.31,158
1940,P-01940,Electronics,Computers,34.0,23.99,0.294,4.87,956
1941,P-01941,Beauty,Makeup,60.17,45.84,0.238,3.89,1266
1942,P-01942,Outdoors,Boating,39.2,30.18,0.23,4.82,1620
1943,P-01943,Outdoors,Boating,30.68,16.48,0.463,4.41,1127
1944,P-01944,Outdoors,Boating,47.01,36.57,0.222,4.71,1472
1945,P-01945,Toys,Outdoor,40.17,30.13,0.25,3.19,338
1946,P-01946,Apparel,Men,51.9,33.32,0.358,3.39,342
1947,P-01947,Home,Furniture,8.06,4.29,0.468,4.66,443
1948,P-01948,Books,Fiction,24.1,17.13,0.289,2.54,1169
1949,P-01949,Beauty,Hair,10.56,6.79,0.357,4.07,1308
1950,P-01950,Books,Education,9.75,6.28,0.356,3.0,65
1951,P-01951,Apparel,Kids,24.05,14.15,0.412,3.31,626
1952,P-01952,Apparel,Men,19.77,13.12,0.336,3.83,1694
1953,P-01953,Home,Kitchen,180.32,93.99,0.479,2.52,413
1954,P-01954,Toys,Indoor,67.72,42.85,0.367,3.59,689
1955,P-01955,Electronics,Audio,44.64,24.05,0.461,3.73,1609
1956,P-01956,Beauty,Makeup,73.22,29.54,0.597,2.66,890
1957,P-01957,Beauty,Skin,12.17,6.05,0.503,4.89,500
1958,P-01958,Books,Fiction,5.57,3.89,0.302,3.64,1094
1959,P-01959,Books,Nonfiction,11.89,8.47,0.288,3.57,1422
1960,P-01960,Electronics,Audio,33.21,21.09,0.365,4.45,9
1961,P-01961,Outdoors,Boating,92.23,50.43,0.453,3.06,276
1962,P-01962,Beauty,Hair,18.99,9.61,0.494,3.46,1392
1963,P-01963,Home,Furniture,19.61,8.28,0.578,4.15,1930
1964,P-01964,Electronics,Audio,38.49,24.74,0.357,4.49,100
1965,P-01965,Beauty,Makeup,90.99,47.24,0.481,4.52,1903
1966,P-01966,Apparel,Kids,14.12,6.01,0.574,4.67,524
1967,P-01967,Beauty,Skin,202.07,121.67,0.398,3.02,491
1968,P-01968,Apparel,Men,5.69,2.81,0.506,4.28,1812
1969,P-01969,Electronics,Computers,128.47,86.64,0.326,3.4,362
1970,P-01970,Outdoors,Camping,6.98,3.95,0.434,3.79,136
1971,P-01971,Toys,Indoor,42.64,26.78,0.372,3.12,1649
1972,P-01972,Books,Fiction,22.08,13.24,0.4,4.91,1189
1973,P-01973,Electronics,Computers,20.32,10.55,0.481,3.23,7
1974,P-01974,Sports,Fitness,42.98,28.75,0.331,3.3,1079
1975,P-01975,Books,Education,92.03,49.31,0.464,3.67,432
1976,P-01976,Apparel,Men,20.33,9.66,0.525,2.77,381
1977,P-01977,Outdoors,Camping,148.01,104.07,0.297,4.14,1810
1978,P-01978,Books,Nonfiction,16.34,8.13,0.502,2.86,1917
1979,P-01979,Apparel,Kids,22.01,14.79,0.328,2.53,1813
1980,P-01980,Sports,Outdoor,195.54,127.56,0.348,4.69,1874
1981,P-01981,Electronics,Accessories,150.83,66.67,0.558,3.96,1806
1982,P-01982,Outdoors,Gardening,44.07,27.75,0.37,3.34,257
1983,P-01983,Books,Nonfiction,19.43,9.9,0.49,3.34,910
1984,P-01984,Home,Kitchen,57.66,32.37,0.439,2.74,371
1985,P-01985,Home,Decor,119.41,70.43,0.41,4.04,1752
1986,P-01986,Books,Nonfiction,118.56,48.93,0.587,4.17,1712
1987,P-01987,Apparel,Women,22.62,14.42,0.363,3.42,1816
1988,P-01988,Beauty,Skin,60.56,33.79,0.442,2.9,1830
1989,P-01989,Apparel,Men,46.03,27.48,0.403,4.58,1156
1990,P-01990,Beauty,Hair,38.35,27.44,0.284,2.52,677
1991,P-01991,Toys,Educational,42.82,33.05,0.228,2.67,1899
1992,P-01992,Sports,Outdoor,44.66,31.08,0.304,3.94,1196
1993,P-01993,Books,Nonfiction,91.97,39.98,0.565,2.78,1908
1994,P-01994,Toys,Indoor,15.68,6.99,0.554,4.84,583
